id,groupname,name,groupphoto,description,photo,brand,available,old,percent,price,stockcode,category,subcategory,colorphoto,highlight,origin,
1439,,Men fresh boost deodorant spray 150ml,,,uploads/product/photo/nivea/freshboostspray.JPG,Nivea,0,45,,45,3542,Deodorant,Men,,,,
1440,,Men deep black carbon dark wood deodorant spray 150ml,,,uploads/product/photo/nivea1/deepdarkwoodspray.jpg,Nivea,0,45,,45,6902,Deodorant,Men,,,,
1441,,Men black & white invisible original deodorant spray 150ml,,,uploads/product/photo/nivea1/meninvisiblespray.JPG,Nivea,0,45,,45,1700,Deodorant,Men,,,,
1442,,Men black & white invisible fresh deodorant spray 150ml,,,uploads/product/photo/niveanew/meninvisiblefreshspray150.jpeg,Nivea,1,45,,45,5783,Deodorant,Men,,,,
1443,,Men dry impact deodorant spray 150ml,,,uploads/product/photo/niveanew/dryimpactmenspray.JPG,Nivea,1,45,,45,417,Deodorant,Men,,,,
1444,,Men deep black carbon espresso deodorant spray 150ml,,,uploads/product/photo/niveanew/espressospraymen.png,Nivea,1,45,,45,7678,Deodorant,Men,,,,
1445,,Men dry fresh deodorant spray 150ml,,,uploads/product/photo/nivea/NIVEA men dry fresh deo spray 150.jpg,Nivea,0,45,,45,8817,Deodorant,Men,,,,
1446,,Men cool kick roll-on 50ml,,,uploads/product/photo/niveadeo/coolkickrollon.png,Nivea,1,42,,42,1907,Deodorant,Men,,,,
1447,,Men fresh active roll-on 50ml,,,uploads/product/photo/nivea/fresh active rollon 50ml.png,Nivea,0,42,,42,2265,Deodorant,Men,,,,
1448,,Men fresh power roll-on 50ml ,,,uploads/product/photo/niveanew/Nivea men fresh power roll on 50ml.png,Nivea,0,42,,42,3313,Deodorant,Men,,,,
1449,,Men fresh ocean roll-on 50ml,,,uploads/product/photo/niveanew/freshoceanrollon.jpg,Nivea,0,42,,42,7536,Deodorant,Men,,,,
1450,,Men dry impact roll-on 50ml,,,uploads/product/photo/niveadeo/NIVEA MEN DRY IMPACT ROLL.png,Nivea,0,42,,42,1933,Deodorant,Men,,,,
1451,,Men dry fresh roll-on 50ml,,,uploads/product/photo/niveadeo/dryfreshrollon50ml.jpg,Nivea,1,42,,42,9058,Deodorant,Men,,,,
1452,,Men deep black carbon espresso roll-on 50ml,,,uploads/product/photo/niveanew/espressorollon.png,Nivea,1,42,,42,7679,Deodorant,Men,,,,
1453,,Men deep black carbon dark wood roll-on 50ml,,,uploads/product/photo/niveanew/darkwoodrollon.jpg,Nivea,1,42,,42,7366,Deodorant,Men,,,,
1454,,Men black & white invisible original roll-on 50ml ,,,uploads/product/photo/niveadeo/black and white original rollon 50ml.png,Nivea,0,42,,42,1417,Deodorant,Men,,,,
1455,,Men black & white invisible fresh roll-on 50ml ,,,uploads/product/photo/nivea/Nivea MEN-roll-on-invisible-FRESH-50ml.jpg,Nivea,0,42,,42,6520,Deodorant,Men,,,,
1456,,Men cool kick deodorant stick 40ml,,,uploads/product/photo/niveadeo/coolkickstick.jpg,Nivea,1,47,,47,1633,Deodorant,Men,,,,
1457,,Men fresh active deodorant stick 40ml,,,uploads/product/photo/niveadeo/menfreshactivestick.JPG,Nivea,1,47,,47,1630,Deodorant,Men,,,,
1458,,Men dry impact deodorant stick 40ml,,,uploads/product/photo/niveadeo/dryimpactstick.jpg,Nivea,1,47,,47,1631,Deodorant,Men,,,,
1459,,Men black & white invisible deodorant stick 40ml,,,uploads/product/photo/niveadeo/blackwhitestickmen.JPG,Nivea,1,47,,47,1637,Deodorant,Men,,,,
1460,,Clean protect deodorant spray 150ml,,,uploads/product/photo/nivea/Nivea clean protect deo spray 150.jpg,Nivea,1,45,,45,8818,Deodorant,Women,,,,
1461,,Black & white invisible clean deodorant spray for women 150ml,,,uploads/product/photo/niveanew/B.W clean wmn deo 150ml.jpg,Nivea,0,45,,45,6107,Deodorant,Women,,,,
1462,,Black & white invisible original deodorant spray for women 150ml,,,uploads/product/photo/nivea1/BnWinvisOriginal150.jpg,Nivea,1,45,,45,1816,Deodorant,Women,,,,
1463,,Black & white invisible silky smooth deodorant spray for women 150ml,,,uploads/product/photo/nivea1/Silky smooth deo 150ml.jpeg,Nivea,1,45,,45,9001,Deodorant,Women,,,,
1464,,Natural fairness deodorant spray for women 150ml,,,uploads/product/photo/nivea/naturalfairnesspray.jpg,Nivea,0,45,,45,2385,Deodorant,Women,,,,
1465,,Pearl & beauty deodorant spray for women 150ml,,,uploads/product/photo/nivea1/pearlbeautyspray.jpg,Nivea,0,45,,45,412,Deodorant,Women,,,,
1466,,Fresh comfort deodorant spray for women 150ml,,,uploads/product/photo/nivea1/Nivea fresh comfort deo spray 150.jpg,Nivea,1,45,,45,3876,Deodorant,Women,,,,
1467,,Fresh natural deodorant spray for women 150ml,,,uploads/product/photo/nivea1/freshnaturalspray.png,Nivea,1,45,,45,2264,Deodorant,Women,,,,
1468,,Dry comfort deodorant spray for women 150ml,,,uploads/product/photo/niveadeo/dry comfort spray 150ml.jpg,Nivea,1,45,,45,2673,Deodorant,Women,,,,
1469,,Fresh comfort roll-on for women 50ml,,,uploads/product/photo/niveadeo/freshcomfortrollon.jpeg,Nivea,0,42,,42,5090,Deodorant,Women,,,,
1470,,Fresh natural roll-on for women 50ml,,,uploads/product/photo/nivea1/Fresh natural rollon 50ml.JPG,Nivea,0,42,,42,831,Deodorant,Women,,,,
1471,,Black & white invisible clear roll-on for women 50ml,,,uploads/product/photo/nivea1/Nivea-roll-on-invisible-clear 50ml.jpg,Nivea,0,42,,42,1440,Deodorant,Women,,,,
1472,,Black & white invisible fresh roll-on for women 50ml,,,uploads/product/photo/niveadeo/blackwhitefresh.JPG,Nivea,0,42,,42,3143,Deodorant,Women,,,,
1473,,Black & white invisible silky smooth roll-on for women 50ml,,,uploads/product/photo/niveadeo/invisiblesilkysmoothrollon.png,Nivea,0,42,,42,6989,Deodorant,Women,,,,
1474,,Black & white invisible clean roll-on for women 50ml,,,uploads/product/photo/nivea/niveainvicleanroll.JPG,Nivea,0,42,,42,7430,Deodorant,Women,,,,
1475,,Dry comfort roll-on for women 50ml,,,uploads/product/photo/niveadeo/drycomfort.jpeg,Nivea,1,42,,42,2428,Deodorant,Women,,,,
1476,,Pearl & beauty roll-on for women 50ml,,,uploads/product/photo/niveadeo/pearlnbeautyrollon.jpg,Nivea,1,42,,42,486,Deodorant,Women,,,,
1477,,Natural fairness roll-on for women 50ml,,,"uploads/product/photo/nivea1/NIVEA Natural Fairness,  for Women, Roll-on 50ml.jpg",Nivea,0,42,,42,2676,Deodorant,Women,,,,
1478,,Pearl & beauty deodorant stick for women 40ml,,,uploads/product/photo/nivea/Pearl and beauty stick.png,Nivea,1,47,,47,2188,Deodorant,Women,,,,
1479,,Dry comfort deodorant stick for women 40ml,,,uploads/product/photo/niveadeo/dry comfort 40ml.png,Nivea,1,47,,47,1635,Deodorant,Women,,,,
1480,,Fresh natural deodorant stick for women 40ml,,,uploads/product/photo/niveadeo/freshnaturalstick.JPG,Nivea,1,47,,47,2677,Deodorant,Women,,,,
1481,,Natural fairness deodorant stick for women 40ml,,,uploads/product/photo/niveadeo/natural fairness stick women.jpg,Nivea,1,47,,47,2678,Deodorant,Women,,,,
1482,,Black & white invisible original deodorant stick for women 40ml,,,uploads/product/photo/niveadeo/deoBWInviswmn.jpg,Nivea,1,47,,47,1636,Deodorant,Women,,,,
1483,,Climacool performance in motion 3 in 1 shower gel 250ml,,,uploads/product/photo/Adidas/climacool 250ml.jpg,Adidas,1,40,,40,254,Bath & body,Bath & shower,,,,
1484,,Dynamic pulse vivifying 3 in 1 shower gel 250ml,,,uploads/product/photo/Adidas/dynamic-pulse-250ml.jpg,Adidas,1,40,,40,5620,Bath & body,Bath & shower,,,,
1485,,Ice dive refreshing 3 in 1 shower gel 250ml,,,uploads/product/photo/Adidas/ice-dive250ml.png,Adidas,0,40,,40,1736,Bath & body,Bath & shower,,,,
1486,,Sport energy tonic recharge 3 in 1 shower gel 250ml,,,uploads/product/photo/Adidas/sport-energy-250ml.jpg,Adidas,1,40,,40,255,Bath & body,Bath & shower,,,,
1487,,Brightening papaya shower gel 1000ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/1000ml/PAPAYA-SHOWER-GEL-1000ML.jpg,Cosmo,1,75,,75,9113,Bath & body,Bath & shower,,,,
1488,,Enchanting rose shower gel 1000ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/1000ml/ROSE-SHOWER-GEL-1000ML.jpg,Cosmo,1,75,,75,9115,Bath & body,Bath & shower,,,,
1489,,Refreshing citrus shower gel 1000ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/1000ml/CITRUS-SHOWER-GEL-1000ML.jpg,Cosmo,1,75,,75,9114,Bath & body,Bath & shower,,,,
1490,,Temptation cherry blossom shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/CHERRY-BLOSSOM-480ml.jpg,Cosmo,1,40,,40,9111,Bath & body,Bath & shower,,,,
1491,,Temptation cherry blossom shower gel 1000ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/1000ml/CHERRY-BLOSSOM-1000ML.jpg,Cosmo,1,75,,75,9112,Bath & body,Bath & shower,,,,
1492,,Temptation blueberry shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/BLUE-BERRY-480ml.jpg,Cosmo,1,40,,40,8167,Bath & body,Bath & shower,,,,
1493,,Temptation coconut crush shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/COCONUT-480ml.jpg,Cosmo,1,40,,40,8170,Bath & body,Bath & shower,,,,
1494,,Temptation french levender shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/FRENCH-LAVENDER-480ml.jpg,Cosmo,1,40,,40,8166,Bath & body,Bath & shower,,,,
1495,,Temptation green apple shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/GREEN-APPLE-480ml.jpg,Cosmo,1,40,,40,8169,Bath & body,Bath & shower,,,,
1496,,Temptation strawberry shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/STRAWBERRY-480ML.jpg,Cosmo,1,40,,40,8168,Bath & body,Bath & shower,,,,
1497,,Temptation wild vanilla shower gel 480ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Temptation/480ml/WILD-VANILLA-480ml.jpg,Cosmo,1,40,,40,8171,Bath & body,Bath & shower,,,,
1498,,Active energy shower gel for men 400ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Men 400ml/ACTIVE-ENERGY-400ML.jpg,Cosmo,1,45,,45,8179,Bath & body,Bath & shower,,,,
1499,,After sport shower gel for men 400ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Men 400ml/AFTER-SPORT-400ML.jpg,Cosmo,1,45,,45,8178,Bath & body,Bath & shower,,,,
1500,,Alpha male shower gel for men 400ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Men 400ml/ALPHA-MALE-400ML.jpg,Cosmo,1,45,,45,8177,Bath & body,Bath & shower,,,,
1501,,Arctic rush shower gel for men 400ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Men 400ml/ARTIC-RUSH-400ML.jpg,Cosmo,1,45,,45,8180,Bath & body,Bath & shower,,,,
1502,,Fresh xplode shower gel for men 400ml,,,uploads/product/photo/cosmo.new/Body/Shower gel/Men 400ml/FRESH-XPLODE-400ML.jpg,Cosmo,1,45,,45,8181,Bath & body,Bath & shower,,,,
1503,,Cool king lavender prickly heat talc powder 250g,,,uploads/product/photo/cosmo.new/Body/Talc powder/Lavender-250g.jpg,Cosmo,1,26,,26,9116,Bath & body,Body Powder,,,,
1504,,Cool king rose prickly heat talc powder 250g,,,uploads/product/photo/cosmo.new/Body/Talc powder/Rose-250g.jpg,Cosmo,1,26,,26,9118,Bath & body,Body Powder,,,,
1505,,Cool king sandalwood prickly heat talc powder 250g,,,uploads/product/photo/cosmo.new/Body/Talc powder/Sandalwood-250g.jpg,Cosmo,1,26,,26,9117,Bath & body,Body Powder,,,,
1506,,Hypo-allergenic deodorant spray 250ml,,,uploads/product/photo/rexona/hypoallergenicdeo.jpg,Rexona,0,48,,48,7965,Deodorant,,,,,
1507,,Invisible dry pure deodorant spray 250ml,,,uploads/product/photo/rexona/invisibledrypuredeo.jpg,Rexona,0,48,,48,7964,Deodorant,,,,,
1508,,Invisible black + white deodorant spray 200ml,,,uploads/product/photo/rexona/invisbleblackandwhitecloths.JPG,Rexona,0,42,,42,4705,Deodorant,,,,,
1509,,Invisible aqua deodorant spray 200ml,,,uploads/product/photo/rexona/invisibleaquaspray.png,Rexona,0,40,,40,403,Deodorant,,,,,
1510,,Invisible black + white pure deodorant spray 200ml,,,uploads/product/photo/rexona/invisiblepurespray.png,Rexona,1,42,,42,404,Deodorant,,,,,
1511,,Stress control deodorant spray 200ml,,,uploads/product/photo/rexona/stresscontrolspray.JPG,Rexona,1,42,,42,5127,Deodorant,,,,,
1512,,Pink blush deodorant spray 200ml,,,uploads/product/photo/rexona/Pink blush.jpg,Rexona,1,42,,42,8985,Deodorant,,,,,
1513,,Aloe vera deodorant spray 200ml,,,uploads/product/photo/rexona/aloe vera.jpg,Rexona,0,42,,42,401,Deodorant,,,,,
1514,,Biorythm deodorant spray 200ml,,,uploads/product/photo/rexona/biorythmspray.jpg,Rexona,1,42,,42,402,Deodorant,,,,,
1515,,Shower fresh deodorant spray 200ml,,,uploads/product/photo/rexona/showerfreshspray.png,Rexona,0,42,,42,3628,Deodorant,,,,,
1516,,Sensitive deodorant spray for men 200ml,,,uploads/product/photo/rexona/sensitivedeo.jpg,Rexona,0,40,,40,4670,Deodorant,,,,,
1517,,Active protection orignal deodorant spray 200ml,,,uploads/product/photo/rexona/active protect original.jpg,Rexona,0,39,,39,9043,Deodorant,Men,,,,
1518,,Antibacterial defense deodorant spray 200ml,,,uploads/product/photo/rexona/antibacteral 200ml.jpg,Rexona,1,39,,39,9044,Deodorant,Men,,,,
1519,,Invisible ice fresh deodorant spray 200ml,,,uploads/product/photo/rexona/invisible-ice 200ml.jpg,Rexona,0,39,,39,409,Deodorant,Men,,,,
1520,,Sport defence deodorant spray 200ml,,,uploads/product/photo/rexona/sport defense 200ml.png,Rexona,1,39,,39,1473,Deodorant,Men,,,,
1521,,V8 deodorant spray 200ml,,,uploads/product/photo/rexona/v8 200ml.jpg,Rexona,1,39,,39,1699,Deodorant,Men,,,,
1522,,Xtra cool deodorant spray 200ml,,,uploads/product/photo/rexona/rexona-deo-spray-men-xtra-cool.jpg,Rexona,1,39,,39,1475,Deodorant,Men,,,,
1523,,Invisible active protection+ deodorant spray for men 200ml,,,uploads/product/photo/rexona/invisibleactiveprotection200.jpg,Rexona,0,42,,42,8444,Deodorant,Men,,,,
1524,,Cobalt dry deodorant spray for men 200ml,,,uploads/product/photo/rexona/cobaltdryxl.jpg,Rexona,1,39,,39,3042,Deodorant,Men,,,,
1525,,Sport cool deodorant spray for men 200ml,,,uploads/product/photo/rexona/sportcool200.JPG,Rexona,0,42,,42,8445,Deodorant,Men,,,,
1526,,Black deodorant spray for men 250ml,,,uploads/product/photo/rexona/menblackdeo.jpg,Rexona,0,48,,48,7959,Deodorant,Men,,,,
1527,,Ice cool deodorant spray for men 250ml,,,uploads/product/photo/rexona/menicecooldeo.jpg,Rexona,0,48,,48,7958,Deodorant,Men,,,,
1528,,Invisible dry black + white deodorant spray for men 250ml,,,uploads/product/photo/rexona/invisibledrydeomen.jpg,Rexona,0,48,,48,7960,Deodorant,Men,,,,
1529,,Sensitive deodorant spray for men 250ml,,,uploads/product/photo/rexona/sensitivedeo.jpg,Rexona,0,48,,48,7766,Deodorant,Men,,,,
1530,,Men attraction force roll on 50ml,,,uploads/product/photo/fa/attractforceroll.JPG,Fa,0,24,,24,5140,Deodorant,,,,,
1531,,Men invisible power roll on 50ml,,,uploads/product/photo/fa/invisiblepowerrollon.jpeg,Fa,0,24,,24,6492,Deodorant,,,,,
1532,,Men sport roll on 50ml,,,uploads/product/photo/fa/sportrollon.JPG,Fa,0,24,,24,1071,Deodorant,,,,,
1533,,Men Attraction force deodorant spray 200ml,,,uploads/product/photo/fa/attractforcespray.JPG,Fa,0,49,,49,4909,Deodorant,,,,,
1534,,Men sport recharge deodorant spray 200ml,,,uploads/product/photo/fa/spraymensportrecharge.JPG,Fa,0,35,,35,6171,Deodorant,,,,,
1535,,Men sport energy boost deodorant spray 200ml,,,uploads/product/photo/fa/sportenergyboostspray.JPG,Fa,0,35,,35,911,Deodorant,,,,,
1536,,Exotic garden roll on for women 50ml,,,uploads/product/photo/fa/exoticgardenrollon.jpg,Fa,0,24,,24,207,Deodorant,,,,,
1537,,Mystic moments roll on for women 50ml,,,uploads/product/photo/fa/mysticrollon.jpg,Fa,0,24,,24,208,Deodorant,,,,,
1538,,Pink passion roll on for women 50ml,,,uploads/product/photo/fa/pinkrollon.JPG,Fa,0,24,,24,197,Deodorant,,,,,
1539,,Caribbean lemon 50ml,,,uploads/product/photo/fa/caribbeanlemonrollon.jpg,Fa,0,24,,24,206,Deodorant,,,,,
1540,,Mystic moments deodorant spray for women 200ml,,,uploads/product/photo/fa/mysticspray.JPG,Fa,0,35,,35,1083,Deodorant,,,,,
1541,,Pink passion deodorant spray for women 200ml,,,uploads/product/photo/fa/pinkpassionspray.JPG,Fa,0,35,,35,934,Deodorant,,,,,
1542,,Freshly free cucumber & melon scent deodorant spray for women 200ml,,,uploads/product/photo/fa/freshfreespray.JPG,Fa,0,35,,35,7993,Deodorant,,,,,
1543,,Deluxe express wonder volume hair spray 4 extra strong hold 250ml,,,uploads/product/photo/wella/wella-deluxe-express-wonder-volume-hairspray-250-ml.png,Wella,0,62,,62,8986,Hair care,Styling & treatments,,,,
1544,,Deluxe sensitive hair spray 3 strong hold 250ml,,,uploads/product/photo/wella/wella-deluxe-sensitive-hairspray-250-ml.png,Wella,0,62,,62,8987,Hair care,Styling & treatments,,,,
1545,,Studio line invisi hold 24h natural clear gel normal strength 6 150ml,,,uploads/product/photo/lorealnew/invisi hold 6.jpg,L'oreal,0,160,,160,8946,Hair care,Styling & treatments,,,,
1546,,Studio line invisi fix 8 24hr clear & clean gel super strong 150ml,,,uploads/product/photo/lorealnew/invisi fix 8.jpg,L'oreal,0,125,,125,8662,Hair care,Styling & treatments,,,,
1547,,Studio line style rework architect shine wax 4 75ml,,,uploads/product/photo/lorealnew/Style rework 4.jpg,L'oreal,0,170,,170,8947,Hair care,Styling & treatments,,,,
1548,,Studio line radical 9 24hr fiber gel extreme hold 150ml,,,uploads/product/photo/lorealnew/redical 9.png,L'oreal,0,125,,125,5658,Hair care,Styling & treatments,,,,
1549,,Studio line matt & messy 4 zero shine dry sponge normal hold 150ml,,,uploads/product/photo/lorealnew/mett&messy.jpg,L'oreal,0,125,,125,5663,Hair care,Styling & treatments,,,,
1550,,Studio line Remix 5 styling paste strong 150ml,,,uploads/product/photo/lorealnew/remix.jpg,L'oreal,0,125,,125,5664,Hair care,Styling & treatments,,,,
1551,,Studio line out of bed 6 fiber-cream strong 150ml,,,uploads/product/photo/lorealnew/outof bed.jpg,L'oreal,0,125,,125,5662,Hair care,Styling & treatments,,,,
1552,,Smooth intense hair serum 100ml,,,uploads/product/photo/loreal/1.jpg,L'oreal,1,115,,115,1675,Hair care,Styling & treatments,,,,
1553,,Total repair 5 smoothening and repairing serum 40ml,,,uploads/product/photo/loreal/total 5 repair serum 40ml.png,L'oreal,0,73,,73,1144,Hair care,Styling & treatments,,,,
1554,,Total repair 5 smoothening and repairing serum 80ml,,,uploads/product/photo/loreal/total 5 repair serum 80ml.png,L'oreal,1,93,,93,1145,Hair care,Styling & treatments,,,,
1555,,Tecni.art strong fixing hold spray fix 4 400ml,,,uploads/product/photo/lorealnew/loreal-tecni-art-fix-anti-frizz-4-.jpg,L'oreal,1,155,,155,7945,Hair care,Styling & treatments,,,,
1556,,Tecni.art air fix extra strong fixing spray fix 5 400ml,,,uploads/product/photo/lorealnew/LOREAL TECNI ART HSPRAY 5.jpg,L'oreal,1,155,,155,7946,Hair care,Styling & treatments,,,,
1557,,Tecni.art full volume root lift spray mousse 3 250ml,,,uploads/product/photo/lorealnew/tecni-art-volume-3-250ml.jpeg,L'oreal,1,127,,127,9061,Hair care,Styling & treatments,,,,
1558,,Tecni.art full volume strong hold mousse 4 250ml,,,uploads/product/photo/lorealnew/LOREAL TECNI ART full voume mouse 4.jpg,L'oreal,1,127,,127,8807,Hair care,Styling & treatments,,,,
1559,,Tecni.art fix max shaping gel extra hold fix 6 200ml,,,uploads/product/photo/lorealnew/loreal tecni art fix max gel 6_.jpg,L'oreal,1,125,,125,7947,Hair care,Styling & treatments,,,,
1560,,Tecni.art wild stylers depolish destructuring paste force 4 100ml,,,uploads/product/photo/lorealnew/Loreal wild styler depolished paste 4 100ml.png,L'oreal,1,105,,105,8865,Hair care,Styling & treatments,,,,
1561,,Men expert barber club 3in1 wash 200ml ,,,uploads/product/photo/lorealnew/barber 3in1 wash 200.jpg,L'oreal,1,186,,186,7930,Skin care,Face cleansers,,,,
1562,,Men expert barber club short beard & face moisturiser 50ml,,,uploads/product/photo/lorealnew/5.jpg,L'oreal,0,205,,205,7931,Skin care,Face care,,,,
1563,,Men expert barber club long beard & skin oil 30ml,,,uploads/product/photo/lorealnew/Men expert barber club long beard & skin oil 30ml.jpg,L'oreal,0,199,,199,7932,Skin care,Face care,,,,
1564,,Dream lengths restoring shampoo 192.5ml,,,uploads/product/photo/lorealnew/restoring shampoo.jpg,L'oreal,1,58,,58,8989,Hair care,Shampoos & Conditioners,,,,
1565,,Dream lengths restoring conditioner 192.5ml,,,uploads/product/photo/lorealnew/Detangling conditioner.jpg,L'oreal,1,76,,76,8990,Hair care,Shampoos & Conditioners,,,,
1566,,Fall resist anti-dandruff shampoo 82.5ml ,,,uploads/product/photo/loreal/fallresist82ml.jpeg,L'oreal,0,31,,31,8237,Hair care,Shampoos & Conditioners,,,,
1567,,Fall resist anti-dandruff shampoo 175ml ,,,uploads/product/photo/lorealnew/7.jpg,L'oreal,0,69,,69,3905,Hair care,Shampoos & Conditioners,,,,
